10003824,10003824,9/6/1971,Male,Caucasian,no,no,yes,public
10003825,10003825,1/20/1961,Female,Caucasian,no,no,yes,private
10003826,10003826,6/8/1999,Male,Caucasian,no,no,yes,none
10003827,10003827,11/13/1958,Female,Caucasian,no,no,yes,private
10003828,10003828,4/27/1944,Female,African American,no,no,yes,private
10003829,10003829,4/21/1960,Male,Hispanic,no,no,yes,public
10003830,10003830,10/19/1993,Male,Asian,no,no,yes,private
10003831,10003831,9/18/1925,Female,Asian,yes,no,yes,private
10003832,10003832,2/12/1959,Male,Caucasian,no,no,yes,none
10003833,10003833,11/21/1970,Male,Caucasian,no,no,yes,public
10003834,10003834,4/11/1985,Male,Caucasian,no,no,yes,public
10003835,10003835,6/12/1931,Female,Caucasian,no,no,yes,public
10003836,10003836,3/24/1967,Male,Caucasian,no,no,yes,public
10003837,10003837,5/11/1949,Male,Hispanic,no,no,yes,public
10003838,10003838,9/7/2012,Female,Caucasian,no,no,yes,none
10003839,10003839,3/25/1964,Male,Hispanic,no,no,yes,private
10003840,10003840,3/17/2019,Female,Caucasian,no,no,yes,private
10003841,10003841,6/22/2007,Female,Caucasian,no,no,yes,private
10003842,10003842,4/25/2006,Female,Caucasian,no,no,no,private
10003843,10003843,4/26/1966,Male,African American,no,no,yes,private
10003844,10003844,8/14/2000,Male,Caucasian,no,no,yes,private
10003845,10003845,11/9/2018,Female,Caucasian,no,no,yes,none
10003846,10003846,8/21/1988,Male,Caucasian,yes,no,yes,private
10003847,10003847,5/13/1950,Male,Caucasian,no,no,yes,private
10003848,10003848,4/12/1978,Male,Caucasian,no,no,yes,private
10003849,10003849,5/22/1959,Male,Caucasian,no,no,yes,private
10003850,10003850,9/16/1949,Female,Caucasian,no,no,yes,public
10003851,10003851,5/1/1949,Female,Caucasian,yes,yes,yes,none
10003852,10003852,7/23/2003,Male,Caucasian,yes,no,yes,private
10003853,10003853,2/20/1980,Male,African American,yes,no,yes,none
10003854,10003854,11/24/1937,Male,Caucasian,no,no,yes,private
10003855,10003855,8/21/1928,Female,Caucasian,no,no,yes,private
10003856,10003856,5/1/1948,Female,Caucasian,no,no,yes,private
10003857,10003857,3/7/1924,Female,Hispanic,no,no,no,public
10003858,10003858,2/7/1966,Male,Caucasian,no,no,yes,private
10003859,10003859,5/18/2011,Female,Asian,no,no,yes,private
10003860,10003860,1/18/1954,Male,African American,yes,no,no,private
10003861,10003861,10/26/1988,Male,Caucasian,no,no,yes,private
10003862,10003862,7/27/1989,Male,Hispanic,no,no,yes,private
10003863,10003863,6/9/2012,Female,Hispanic,no,no,yes,public
10003864,10003864,1/14/1929,Female,Caucasian,no,no,yes,private
10003865,10003865,1/11/1986,Female,Caucasian,no,no,yes,private
10003866,10003866,5/19/2019,Male,Caucasian,no,no,yes,none
10003867,10003867,1/6/1965,Male,Asian,no,no,yes,public
10003868,10003868,9/14/1944,Male,African American,no,no,yes,private
10003869,10003869,5/14/1939,Female,Caucasian,no,no,yes,private
10003870,10003870,10/4/1973,Female,African American,no,no,yes,private
10003871,10003871,10/10/2000,Female,Caucasian,no,no,no,public
10003872,10003872,5/21/1957,Male,African American,no,no,yes,none
10003873,10003873,8/18/1928,Female,Hispanic,no,no,no,none
10003874,10003874,8/17/1994,Male,Caucasian,no,no,no,private
10003875,10003875,5/6/1983,Male,African American,no,no,yes,public
10003876,10003876,5/18/1927,Female,Caucasian,no,no,yes,none
10003877,10003877,1/25/1994,Male,Caucasian,no,no,yes,private
10003878,10003878,3/6/1957,Female,African American,no,no,yes,private
10003879,10003879,8/20/1921,Male,Caucasian,no,no,yes,private
10003880,10003880,6/27/1945,Female,Hispanic,yes,no,yes,private
10003881,10003881,2/5/2017,Male,Caucasian,no,no,yes,public
10003882,10003882,1/25/1954,Male,Caucasian,no,no,yes,private
10003883,10003883,9/8/1936,Male,Caucasian,no,no,yes,private
10003884,10003884,11/15/1923,Female,African American,no,no,yes,private
10003885,10003885,3/12/1965,Female,African American,no,no,yes,private
10003886,10003886,6/2/1995,Female,Caucasian,no,no,yes,private
10003887,10003887,5/15/1964,Male,Caucasian,no,no,yes,private
10003888,10003888,8/22/1956,Female,Asian,no,no,yes,none
10003889,10003889,11/27/2017,Female,Asian,no,no,no,private
10003890,10003890,9/17/1999,Female,Caucasian,yes,no,yes,private
10003891,10003891,5/16/2019,Female,African American,no,no,yes,public
10003892,10003892,10/9/1954,Female,African American,no,no,no,private
10003893,10003893,10/23/1933,Male,Hispanic,no,no,yes,public
10003894,10003894,1/7/1942,Male,Caucasian,no,no,yes,private
10003895,10003895,3/22/1998,Male,Caucasian,yes,no,yes,private
10003896,10003896,8/1/1927,Female,Caucasian,no,no,yes,private
10003897,10003897,9/17/1980,Female,Caucasian,no,no,yes,none
10003898,10003898,10/6/1992,Female,Caucasian,no,no,yes,none
10003899,10003899,3/15/1936,Female,Hispanic,no,no,yes,public
10003900,10003900,6/16/1972,Male,Asian,no,no,yes,none
10003901,10003901,5/14/1935,Female,Hispanic,yes,no,no,public
10003902,10003902,8/13/2015,Female,Hispanic,no,no,no,public
10003903,10003903,2/8/1931,Female,Caucasian,no,no,yes,private
10003904,10003904,10/16/1976,Male,Caucasian,no,no,yes,private
10003905,10003905,10/15/1926,Male,Caucasian,no,no,yes,private
10003906,10003906,3/15/1956,Female,Caucasian,no,no,yes,private
10003907,10003907,8/26/2012,Male,Caucasian,no,no,yes,private
10003908,10003908,7/10/2008,Male,Caucasian,no,no,yes,private
10003909,10003909,10/27/1957,Female,Caucasian,no,no,yes,public
10003910,10003910,11/9/1979,Female,Hispanic,yes,no,yes,private
10003911,10003911,1/7/1952,Male,Caucasian,yes,no,yes,public
10003912,10003912,5/11/1925,Male,Caucasian,yes,no,yes,private
10003913,10003913,7/17/2012,Male,African American,no,no,no,private
10003914,10003914,11/1/2019,Male,Caucasian,no,no,yes,none
10003915,10003915,7/2/1921,Male,Caucasian,no,no,no,private
10003916,10003916,4/27/1984,Female,Caucasian,no,no,yes,public
10003917,10003917,3/16/2000,Female,Caucasian,no,no,yes,private
10003918,10003918,8/15/1958,Female,Hispanic,no,no,yes,private
10003919,10003919,2/3/1942,Female,Caucasian,no,no,yes,private
10003920,10003920,11/19/1933,Female,African American,no,no,yes,private
10003921,10003921,11/17/1955,Female,Caucasian,no,no,yes,none
10003922,10003922,11/19/1970,Male,Caucasian,no,no,yes,none
10003923,10003923,10/21/1922,Male,African American,yes,no,yes,private
10003924,10003924,8/21/2003,Female,Caucasian,no,no,yes,none
10003925,10003925,5/23/2010,Female,Caucasian,no,no,yes,private
10003926,10003926,4/23/1954,Female,Hispanic,no,no,yes,private
10003927,10003927,11/10/1954,Male,Asian,no,no,yes,public
10003928,10003928,1/18/1950,Male,Caucasian,no,no,yes,public
10003929,10003929,1/24/2007,Female,Caucasian,no,no,yes,private
10003930,10003930,8/11/1924,Female,African American,no,no,yes,public
10003931,10003931,8/9/1976,Female,Caucasian,no,no,yes,private
10003932,10003932,5/3/1998,Male,African American,no,no,no,private
10003933,10003933,11/18/1929,Female,Caucasian,no,no,yes,none
10003934,10003934,2/14/1993,Female,Asian,no,no,yes,private
10003935,10003935,10/20/1994,Male,African American,no,no,yes,private
10003936,10003936,9/13/2018,Male,Caucasian,no,no,yes,private
10003937,10003937,5/15/1960,Male,African American,no,no,yes,private
10003938,10003938,9/4/2017,Female,Caucasian,no,no,yes,none
10003939,10003939,5/23/1977,Female,African American,no,no,yes,public
10003940,10003940,10/23/1936,Male,Hispanic,no,no,yes,private
10003941,10003941,8/8/1939,Male,Asian,no,no,yes,private
10003942,10003942,8/14/1984,Male,African American,no,no,yes,private
10003943,10003943,8/5/1931,Male,Asian,no,no,yes,none
10003944,10003944,4/7/1949,Male,Caucasian,no,no,yes,private
10003945,10003945,7/20/1955,Female,African American,no,no,yes,private
10003946,10003946,3/9/1961,Male,African American,no,no,yes,private
10003947,10003947,3/15/1945,Male,Caucasian,no,no,yes,private
10003948,10003948,2/19/1936,Female,Hispanic,no,no,yes,private
10003949,10003949,4/12/1958,Male,Caucasian,no,no,yes,private
10003950,10003950,6/20/1932,Male,African American,no,no,yes,private
10003951,10003951,2/8/2007,Male,Caucasian,no,no,yes,private
10003952,10003952,10/26/1949,Female,Caucasian,no,no,yes,public
10003953,10003953,8/27/1989,Male,Caucasian,no,no,yes,private
10003954,10003954,1/10/1977,Female,African American,no,no,yes,private
10003955,10003955,1/21/1967,Male,Caucasian,no,no,no,none
10003956,10003956,4/17/1967,Female,Hispanic,no,no,yes,private
10003957,10003957,2/19/1978,Male,Caucasian,no,no,yes,private
10003958,10003958,11/6/1939,Female,Caucasian,no,no,no,private
10003959,10003959,11/21/1929,Male,Caucasian,no,no,yes,public
10003960,10003960,7/23/1994,Male,Caucasian,no,no,yes,public
10003961,10003961,6/1/1942,Male,Caucasian,no,no,yes,private
10003962,10003962,4/23/2002,Female,Caucasian,no,no,yes,private
10003963,10003963,10/16/1942,Female,Caucasian,no,no,yes,none
10003964,10003964,9/9/1974,Female,Hispanic,no,no,yes,public
10003965,10003965,6/16/1968,Female,African American,no,no,yes,none
10003966,10003966,5/4/1989,Male,Caucasian,no,no,yes,private
10003967,10003967,8/21/2010,Female,Asian,no,no,yes,private
10003968,10003968,5/17/1977,Female,Hispanic,no,no,yes,public
10003969,10003969,3/4/1997,Female,African American,no,no,no,private
10003970,10003970,6/15/1962,Female,Caucasian,no,no,yes,private
10003971,10003971,9/13/1928,Male,Caucasian,no,no,yes,private
10003972,10003972,4/25/1932,Female,Caucasian,no,no,no,private
10003973,10003973,5/12/1954,Female,Caucasian,no,no,yes,public
10003974,10003974,8/8/1968,Male,Hispanic,no,no,no,none
10003975,10003975,7/23/1997,Male,Asian,no,no,yes,none
10003976,10003976,9/1/2000,Male,Caucasian,no,no,yes,private
10003977,10003977,2/20/1951,Male,Caucasian,no,no,no,private
10003978,10003978,5/26/1999,Male,African American,no,no,yes,private
10003979,10003979,4/8/1961,Male,Asian,no,no,no,private
10003980,10003980,5/19/2004,Male,Caucasian,yes,no,yes,private
10003981,10003981,3/10/1972,Male,Caucasian,no,no,yes,private
10003982,10003982,10/17/1954,Male,African American,no,no,yes,private
10003983,10003983,5/1/1972,Male,Caucasian,no,no,no,none
10003984,10003984,6/8/1954,Female,Caucasian,yes,no,yes,public
10003985,10003985,10/18/2007,Male,African American,no,no,yes,none
10003986,10003986,8/14/1962,Female,Caucasian,no,no,no,private
10003987,10003987,1/12/2014,Male,Caucasian,yes,no,yes,private
10003988,10003988,6/6/1921,Male,Hispanic,no,no,yes,private
10003989,10003989,9/20/2006,Male,Caucasian,no,no,yes,private
10003990,10003990,9/19/2003,Female,Caucasian,no,no,yes,private
10003991,10003991,6/5/2014,Male,Caucasian,no,no,no,private
10003992,10003992,10/18/1923,Male,Hispanic,yes,no,yes,private
10003993,10003993,2/24/1933,Male,Caucasian,no,no,yes,public
10003994,10003994,5/9/2018,Female,Hispanic,no,no,yes,private
10003995,10003995,4/22/2005,Female,Caucasian,no,no,yes,private
10003996,10003996,6/16/1987,Male,Caucasian,no,no,yes,private
10003997,10003997,7/3/1946,Male,Caucasian,no,no,yes,public
10003998,10003998,6/8/1984,Male,Caucasian,no,no,yes,public
10003999,10003999,5/22/1991,Male,Caucasian,yes,no,yes,private
10004000,10004000,5/11/1932,Female,Caucasian,no,no,yes,private
10004001,10004001,1/6/1963,Male,Hispanic,no,no,yes,public
10004002,10004002,9/15/1968,Female,Caucasian,no,no,yes,none
10004003,10004003,8/27/1972,Female,Caucasian,no,no,yes,private
10004004,10004004,5/7/1937,Male,Hispanic,no,no,yes,private
10004005,10004005,2/17/1998,Female,Caucasian,no,no,yes,private
10004006,10004006,5/9/2017,Female,Caucasian,yes,no,yes,private
10004007,10004007,5/19/1957,Female,Caucasian,no,no,yes,private
10004008,10004008,10/8/1961,Female,Hispanic,no,no,yes,public
10004009,10004009,6/23/1986,Male,Caucasian,no,no,yes,private
10004010,10004010,4/5/1923,Female,Caucasian,no,no,yes,none
10004011,10004011,8/12/2018,Female,Hispanic,no,no,yes,private
10004012,10004012,1/24/1980,Female,Hispanic,no,no,yes,private
10004013,10004013,8/10/1942,Male,Caucasian,no,no,yes,private
10004014,10004014,5/6/1924,Female,Hispanic,yes,no,yes,public
10004015,10004015,1/23/2010,Male,African American,no,no,yes,private
10004016,10004016,4/4/1997,Male,Caucasian,no,no,yes,public
10004017,10004017,7/10/1954,Female,Caucasian,no,no,yes,none
10004018,10004018,6/25/2017,Female,Caucasian,no,no,yes,private
10004019,10004019,9/13/1981,Female,Caucasian,no,no,yes,private
10004020,10004020,1/21/1995,Female,African American,no,no,yes,public
10004021,10004021,2/7/1987,Male,African American,no,no,yes,private
10004022,10004022,11/15/1978,Male,Hispanic,no,no,yes,public
10004023,10004023,10/15/1964,Female,Caucasian,no,no,yes,private
10004024,10004024,6/19/2014,Female,Caucasian,no,no,yes,private
10004025,10004025,1/18/1970,Female,Caucasian,no,no,yes,public
10004026,10004026,4/16/1983,Male,African American,no,no,yes,public
10004027,10004027,2/13/1945,Female,Caucasian,no,no,yes,private
10004028,10004028,10/8/1936,Male,Caucasian,no,no,no,private
10004029,10004029,5/7/2007,Female,Hispanic,no,no,yes,private
10004030,10004030,10/15/1988,Female,Caucasian,no,no,yes,private
10004031,10004031,5/4/1947,Female,Hispanic,no,no,yes,private
10004032,10004032,1/9/1959,Female,Caucasian,no,no,yes,public
10004033,10004033,8/25/1990,Female,Asian,no,no,yes,private
10004034,10004034,3/22/1964,Male,African American,no,no,no,private
10004035,10004035,8/1/1945,Male,Caucasian,no,no,yes,none
10004036,10004036,3/21/1940,Male,Hispanic,no,no,yes,none
10004037,10004037,9/3/1977,Female,African American,no,no,yes,none
10004038,10004038,7/12/1960,Female,Caucasian,no,no,yes,private
10004039,10004039,7/7/2015,Male,African American,no,no,yes,public
10004040,10004040,6/18/1942,Female,Hispanic,no,no,yes,private
10004041,10004041,10/20/1960,Male,Caucasian,no,no,yes,public
10004042,10004042,10/20/1966,Female,Caucasian,no,no,yes,private
10004043,10004043,9/2/1999,Male,Caucasian,no,no,yes,none
10004044,10004044,8/9/1969,Female,Hispanic,no,no,yes,private
10004045,10004045,8/20/1943,Male,Caucasian,no,yes,yes,public
10004046,10004046,5/12/1983,Female,Caucasian,no,no,yes,public
10004047,10004047,6/13/1936,Male,Caucasian,no,no,yes,none
10004048,10004048,9/26/1984,Male,Caucasian,no,no,yes,none
10004049,10004049,1/14/2001,Male,Hispanic,yes,no,yes,private
10004050,10004050,7/7/1946,Male,Caucasian,no,no,yes,public
10004051,10004051,4/12/1970,Female,Caucasian,no,no,yes,private
10004052,10004052,8/23/1934,Female,African American,no,no,yes,private
10004053,10004053,5/20/1952,Female,Asian,no,no,yes,none
10004054,10004054,10/25/1924,Male,Caucasian,no,no,yes,none
10004055,10004055,2/7/1956,Male,African American,no,no,yes,private
10004056,10004056,2/20/2003,Female,Caucasian,no,no,yes,private
10004057,10004057,1/14/1994,Female,Hispanic,yes,no,yes,private
10004058,10004058,1/8/1967,Male,Caucasian,no,no,yes,private
10004059,10004059,7/21/1960,Male,Caucasian,no,no,yes,none
10004060,10004060,10/19/1948,Female,Asian,no,no,yes,private
10004061,10004061,7/2/1981,Male,Caucasian,no,no,yes,private
10004062,10004062,1/11/1992,Female,Caucasian,no,no,yes,public
10004063,10004063,1/8/1969,Female,Caucasian,no,no,yes,none
10004064,10004064,9/12/2005,Female,Caucasian,no,no,yes,private
10004065,10004065,3/21/1985,Female,Hispanic,no,no,yes,private
10004066,10004066,2/16/1955,Female,Caucasian,no,no,yes,private
10004067,10004067,3/27/1942,Female,Caucasian,yes,no,yes,private
10004068,10004068,11/15/1949,Male,Caucasian,no,no,no,public
10004069,10004069,1/20/1940,Male,Caucasian,yes,no,yes,public
10004070,10004070,9/6/1932,Male,African American,no,no,yes,private
10004071,10004071,7/15/1934,Female,Caucasian,no,no,yes,private
10004072,10004072,8/8/1932,Male,Hispanic,no,no,yes,private
10004073,10004073,8/8/1925,Female,Caucasian,no,no,yes,private
10004074,10004074,8/5/2001,Male,Caucasian,no,no,yes,private
10004075,10004075,11/16/1963,Female,African American,no,no,yes,none
10004076,10004076,10/24/1975,Female,African American,no,no,yes,private
10004077,10004077,9/21/1972,Male,Caucasian,no,no,yes,private
10004078,10004078,11/9/1925,Male,Caucasian,no,no,yes,private
10004079,10004079,11/5/1977,Male,Asian,no,no,yes,private
10004080,10004080,9/10/1934,Male,Caucasian,no,no,yes,public
10004081,10004081,3/18/1948,Female,Caucasian,no,no,yes,private
10004082,10004082,9/25/1982,Male,Asian,no,no,yes,public
10004083,10004083,1/22/1941,Male,Caucasian,no,no,yes,none
10004084,10004084,3/6/1943,Female,Caucasian,no,no,yes,private
10004085,10004085,6/16/1936,Male,African American,no,no,yes,private
10004086,10004086,5/22/1981,Female,Caucasian,no,no,yes,public
10004087,10004087,5/3/1966,Female,Caucasian,no,no,yes,none
10004088,10004088,6/20/1934,Female,Caucasian,no,no,yes,public
10004089,10004089,1/3/1928,Male,African American,no,no,yes,private
10004090,10004090,3/23/1939,Male,Asian,no,no,yes,private
10004091,10004091,11/23/1985,Male,African American,no,no,yes,private
10004092,10004092,10/2/1991,Female,African American,yes,no,yes,private
10004093,10004093,10/2/1945,Male,Caucasian,no,no,yes,private
10004094,10004094,1/25/1937,Male,Hispanic,yes,no,yes,public
10004095,10004095,10/11/1999,Female,Caucasian,no,no,yes,private
10004096,10004096,2/5/1959,Male,Caucasian,no,no,yes,private
10004097,10004097,8/2/1988,Female,Caucasian,no,no,yes,private
10004098,10004098,6/15/1973,Male,Asian,no,no,yes,private
10004099,10004099,3/1/1982,Female,Caucasian,no,no,no,private
10004100,10004100,3/16/1997,Male,Caucasian,no,no,yes,private
10004101,10004101,1/20/1986,Female,Caucasian,no,no,yes,private
10004102,10004102,1/3/1937,Female,Caucasian,yes,no,yes,private
10004103,10004103,5/7/1952,Male,Caucasian,yes,no,yes,private
10004104,10004104,9/2/1966,Male,Hispanic,no,no,yes,none
10004105,10004105,11/17/2018,Female,African American,yes,no,yes,private
10004106,10004106,8/26/1927,Female,Caucasian,no,no,yes,none
10004107,10004107,11/9/1983,Female,Caucasian,no,no,yes,private
10004108,10004108,10/26/1957,Male,Hispanic,no,no,yes,private
10004109,10004109,8/15/2016,Male,African American,no,no,yes,none
10004110,10004110,9/10/1950,Female,Caucasian,no,no,yes,private
10004111,10004111,7/11/1994,Male,Caucasian,no,no,yes,none
10004112,10004112,5/27/1955,Female,Caucasian,no,no,yes,private
10004113,10004113,6/23/1969,Male,Caucasian,no,no,no,private
10004114,10004114,8/16/1968,Female,Caucasian,no,no,yes,public
10004115,10004115,6/9/1931,Male,Caucasian,no,no,yes,private
10004116,10004116,2/5/1946,Female,Asian,no,no,yes,private
10004117,10004117,6/9/1943,Female,Hispanic,no,no,yes,private
10004118,10004118,1/27/1952,Male,Caucasian,no,no,no,none
10004119,10004119,9/21/1928,Male,Caucasian,yes,no,yes,private
10004120,10004120,7/16/1943,Male,African American,no,no,yes,none
10004121,10004121,1/22/1989,Male,Caucasian,no,no,yes,none
10004122,10004122,5/4/1933,Male,Caucasian,no,no,yes,public
10004123,10004123,2/24/1957,Male,Caucasian,no,no,yes,none
10004124,10004124,9/6/1983,Female,Caucasian,no,no,yes,public
10004125,10004125,5/6/1981,Male,Caucasian,no,no,yes,private
10004126,10004126,5/22/1929,Male,Caucasian,no,no,yes,private
10004127,10004127,5/18/1976,Male,Caucasian,yes,no,yes,private
10004128,10004128,4/8/2001,Male,Caucasian,no,no,yes,private
10004129,10004129,7/17/1942,Male,Caucasian,no,no,no,public
10004130,10004130,2/13/1921,Male,Hispanic,no,no,yes,private
10004131,10004131,2/9/1938,Female,Hispanic,no,no,yes,none
10004132,10004132,8/8/1951,Male,Caucasian,no,no,yes,private
10004133,10004133,3/7/1992,Female,Hispanic,no,no,no,private
10004134,10004134,10/10/2010,Female,Caucasian,no,no,yes,public
10004135,10004135,11/16/1971,Female,Hispanic,no,no,yes,private
10004136,10004136,7/16/1951,Female,Caucasian,no,no,yes,none
10004137,10004137,3/5/1996,Female,Asian,no,no,no,none
10004138,10004138,3/7/1976,Male,Asian,no,no,yes,private
10004139,10004139,11/22/2008,Female,Caucasian,no,no,yes,private
10004140,10004140,2/1/2003,Male,Caucasian,no,no,yes,private
10004141,10004141,11/11/1991,Male,Hispanic,no,no,yes,none
10004142,10004142,5/19/1978,Female,Asian,no,no,yes,private
10004143,10004143,6/23/1980,Female,Hispanic,no,no,yes,private
10004144,10004144,11/11/2001,Male,Caucasian,no,no,yes,private
10004145,10004145,4/10/1993,Female,Caucasian,no,no,yes,private
10004146,10004146,1/23/2007,Female,Asian,yes,no,yes,private
10004147,10004147,10/7/1966,Female,African American,no,no,yes,private
10004148,10004148,4/5/2014,Female,Hispanic,no,no,yes,private
10004149,10004149,5/21/1952,Female,Caucasian,no,no,yes,none
10004150,10004150,1/20/1977,Male,Hispanic,yes,no,yes,private
10004151,10004151,8/22/1956,Female,Asian,no,no,yes,none
10004152,10004152,6/8/2013,Female,Hispanic,no,no,yes,public
10004153,10004153,7/10/1964,Male,Caucasian,no,no,yes,public
10004154,10004154,3/4/2017,Female,Caucasian,no,no,yes,private
10004155,10004155,5/11/2002,Male,Caucasian,no,no,yes,private
10004156,10004156,2/1/1948,Male,Caucasian,no,no,yes,private
10004157,10004157,4/12/2000,Male,Caucasian,no,no,yes,private
10004158,10004158,3/21/2010,Male,Caucasian,no,no,yes,private
10004159,10004159,3/18/2003,Female,Hispanic,no,no,yes,none
10004160,10004160,10/3/1950,Male,Asian,no,no,yes,private
10004161,10004161,1/17/1977,Female,Caucasian,no,no,no,none
10004162,10004162,5/24/1979,Male,Asian,no,no,yes,public
10004163,10004163,9/4/1993,Male,African American,no,no,yes,none
10004164,10004164,4/17/2015,Female,Hispanic,no,no,yes,public
10004165,10004165,5/27/1977,Male,Caucasian,no,no,yes,none
10004166,10004166,3/8/2001,Female,Caucasian,no,no,yes,public
10004167,10004167,7/26/1949,Male,Caucasian,no,no,yes,private
10004168,10004168,11/17/2000,Male,Caucasian,no,no,yes,private
10004169,10004169,3/21/2010,Female,Hispanic,no,no,yes,private
10004170,10004170,6/7/2005,Male,Caucasian,no,no,yes,private
10004171,10004171,8/15/1982,Female,African American,no,no,yes,none
10004172,10004172,3/27/1929,Male,Caucasian,no,no,no,none
10004173,10004173,10/3/1938,Male,African American,no,no,yes,private
10004174,10004174,6/8/2014,Male,Caucasian,yes,no,yes,none
10004175,10004175,1/22/1989,Female,Caucasian,no,no,yes,private
10004176,10004176,4/4/1956,Male,Caucasian,no,no,yes,none
10004177,10004177,11/19/2007,Male,African American,no,no,yes,none
10004178,10004178,5/23/1993,Female,African American,no,no,yes,private
10004179,10004179,10/11/1982,Male,Caucasian,no,no,yes,private
10004180,10004180,1/9/2004,Male,Caucasian,no,no,yes,private
10004181,10004181,9/13/1992,Male,Caucasian,no,no,yes,private
10004182,10004182,4/10/2016,Female,Caucasian,yes,no,yes,private
10004183,10004183,2/14/2006,Female,Caucasian,no,no,yes,private
10004184,10004184,6/23/1956,Female,African American,no,no,yes,private
10004185,10004185,1/20/2002,Male,Asian,no,no,yes,private
10004186,10004186,6/2/1987,Male,Caucasian,no,no,yes,none
10004187,10004187,2/12/1999,Male,Caucasian,no,no,yes,public
10004188,10004188,1/10/1996,Male,African American,no,no,yes,none
10004189,10004189,3/17/1937,Female,Caucasian,no,no,yes,private
10004190,10004190,5/22/1960,Female,African American,no,no,yes,private
10004191,10004191,10/13/1921,Male,Caucasian,no,no,yes,private
10004192,10004192,6/21/1953,Male,Hispanic,no,no,yes,public
10004193,10004193,11/5/1988,Female,Asian,no,no,yes,private
10004194,10004194,10/17/1960,Female,Hispanic,no,no,yes,private
10004195,10004195,9/6/1937,Male,Caucasian,no,no,yes,private
10004196,10004196,7/20/1950,Male,Caucasian,no,no,yes,none
10004197,10004197,3/21/2001,Male,Hispanic,no,no,no,private
10004198,10004198,1/8/1932,Male,Caucasian,no,no,no,private
10004199,10004199,10/7/1938,Female,Asian,no,no,no,none
10004200,10004200,1/27/1993,Male,Caucasian,no,no,yes,private
10004201,10004201,4/22/1969,Female,Caucasian,no,no,yes,none
10004202,10004202,2/27/1961,Male,African American,no,no,yes,public
10004203,10004203,8/25/2014,Male,Caucasian,no,no,yes,none
10004204,10004204,8/4/1986,Male,Hispanic,no,no,yes,private
10004205,10004205,11/3/1957,Female,Caucasian,no,no,yes,private
10004206,10004206,3/7/2003,Male,African American,no,no,yes,private
10004207,10004207,10/3/2018,Female,Hispanic,no,no,yes,none
10004208,10004208,7/4/1970,Female,Caucasian,no,no,yes,private
10004209,10004209,6/23/2015,Male,Hispanic,no,no,yes,none
10004210,10004210,5/22/2011,Male,Caucasian,no,no,yes,public
10004211,10004211,9/9/1953,Male,Asian,no,no,yes,private
10004212,10004212,3/22/1931,Female,Caucasian,no,no,no,public
10004213,10004213,9/26/1941,Female,Caucasian,no,no,yes,public
10004214,10004214,3/22/1980,Male,Asian,no,no,yes,private
10004215,10004215,11/15/2006,Male,African American,no,no,yes,none
10004216,10004216,2/21/1921,Male,African American,no,no,yes,private
10004217,10004217,5/6/2007,Female,African American,no,no,yes,private
10004218,10004218,5/5/1999,Female,African American,no,no,yes,private
10004219,10004219,9/12/2008,Male,Hispanic,no,no,yes,private
10004220,10004220,8/22/1925,Male,Caucasian,no,no,yes,private
10004221,10004221,4/23/1931,Male,African American,no,no,yes,private
10004222,10004222,4/16/2000,Male,Asian,no,no,no,none
10004223,10004223,10/18/1963,Male,Hispanic,no,no,yes,public
10004224,10004224,6/18/1944,Male,Caucasian,no,no,yes,private
10004225,10004225,6/16/1993,Male,Caucasian,no,no,yes,private
10004226,10004226,2/26/1953,Male,Caucasian,no,no,yes,private
10004227,10004227,1/3/1926,Male,Hispanic,no,no,yes,private
10004228,10004228,9/10/1939,Female,African American,no,no,yes,none
10004229,10004229,11/11/1949,Male,Caucasian,no,no,yes,none
10004230,10004230,10/1/1997,Female,Asian,no,no,yes,public
10004231,10004231,1/3/2015,Male,Caucasian,no,no,yes,private
10004232,10004232,10/15/2008,Male,Caucasian,no,yes,yes,private
10004233,10004233,3/24/1983,Female,Caucasian,no,no,no,public
10004234,10004234,8/13/1997,Male,Hispanic,no,no,yes,public
10004235,10004235,5/24/1971,Female,African American,no,no,yes,public
10004236,10004236,9/13/1946,Female,Caucasian,no,no,yes,public
10004237,10004237,9/19/1978,Female,Hispanic,no,no,yes,private
10004238,10004238,10/20/1994,Male,Caucasian,no,no,yes,private
10004239,10004239,5/23/1945,Female,Caucasian,no,no,yes,private
10004240,10004240,4/27/1996,Female,Caucasian,no,no,yes,private
10004241,10004241,5/10/2015,Male,Caucasian,no,no,yes,private
10004242,10004242,11/12/1997,Female,Caucasian,no,no,yes,private
10004243,10004243,7/22/1930,Female,Caucasian,no,no,yes,public
10004244,10004244,6/7/1954,Female,African American,no,no,yes,private
10004245,10004245,2/9/1949,Male,Caucasian,no,no,yes,private
10004246,10004246,3/1/1999,Female,Caucasian,no,no,yes,private
10004247,10004247,1/7/1942,Male,Caucasian,no,no,yes,public
10004248,10004248,6/9/2010,Female,Caucasian,no,no,yes,private
10004249,10004249,7/13/1999,Female,Caucasian,no,no,yes,none
10004250,10004250,7/26/2014,Male,Caucasian,no,no,yes,private
10004251,10004251,8/23/1953,Female,African American,no,no,yes,private
10004252,10004252,2/4/1988,Female,Caucasian,no,no,yes,private
10004253,10004253,3/19/1946,Female,Caucasian,yes,no,yes,public
10004254,10004254,5/3/1969,Male,Caucasian,no,no,yes,private
10004255,10004255,3/24/1970,Male,African American,no,no,yes,private
