10005450,10005450,05/19/2021,5,4,5,5,4
10005451,10005451,08/12/2021,8,2,5,6,4
10005452,10005452,04/17/2021,2,4,6,7,4
10005453,10005453,07/15/2021,3,2,9,4,2
10005454,10005454,09/16/2021,8,5,4,7,6
10005455,10005455,06/05/2021,4,10,5,4,6
10005456,10005456,03/07/2021,5,8,7,4,8
10005457,10005457,04/29/2021,10,8,6,7,4
10005458,10005458,08/30/2021,8,9,8,2,5
10005459,10005459,11/29/2021,6,8,9,5,4
10005460,10005460,12/26/2021,5,8,10,4,7
10005461,10005461,03/12/2021,5,2,3,5,5
10005462,10005462,06/28/2021,8,5,9,5,6
10005463,10005463,09/08/2021,3,6,10,5,7
10005464,10005464,02/11/2021,5,9,10,8,6
10005465,10005465,07/19/2021,4,2,5,10,6
10005466,10005466,10/12/2021,9,1,4,4,2
10005467,10005467,07/13/2021,6,10,3,8,7
10005468,10005468,11/09/2021,6,2,2,2,6
10005469,10005469,10/07/2021,4,8,6,5,8
10005470,10005470,03/16/2021,8,8,6,4,6
10005471,10005471,09/15/2021,6,10,7,5,6
10005472,10005472,03/17/2021,9,4,6,6,8
10005473,10005473,09/25/2021,8,8,8,4,7
10005474,10005474,05/22/2021,10,4,9,7,2
10005475,10005475,09/08/2021,1,9,6,9,2
10005476,10005476,09/20/2021,10,4,4,5,7
10005477,10005477,11/23/2021,9,8,10,2,3
10005478,10005478,08/03/2021,4,6,5,7,10
10005479,10005479,07/18/2021,8,2,2,9,7
10005480,10005480,03/14/2021,4,9,9,4,5
10005481,10005481,09/29/2021,3,4,7,2,4
10005482,10005482,03/18/2021,6,3,5,1,7
10005483,10005483,07/10/2021,6,2,6,7,5
10005484,10005484,08/04/2021,4,2,7,1,2
10005485,10005485,12/29/2021,6,9,9,4,7
10005486,10005486,03/21/2021,8,9,5,2,4
10005487,10005487,11/22/2021,2,6,8,3,6
10005488,10005488,06/06/2021,7,2,10,6,7
10005489,10005489,09/28/2021,8,6,10,8,8
10005490,10005490,11/23/2021,2,2,7,9,6
10005491,10005491,10/17/2021,7,4,8,3,8
10005492,10005492,12/14/2021,4,4,7,3,3
10005493,10005493,10/18/2021,5,8,7,8,4
10005494,10005494,02/12/2021,8,3,9,4,8
10005495,10005495,12/24/2021,5,4,9,4,8
10005496,10005496,06/03/2021,5,3,6,5,2
10005497,10005497,01/10/2021,4,3,7,6,3
10005498,10005498,07/27/2021,7,4,6,8,2
10005499,10005499,02/07/2021,4,2,7,6,2
10005500,10005500,12/28/2021,4,8,4,3,6
10005501,10005501,02/08/2021,4,2,7,6,4
10005502,10005502,07/30/2021,4,7,9,3,3
10005503,10005503,09/06/2021,6,3,3,4,6
10005504,10005504,08/12/2021,6,5,7,8,7
10005505,10005505,12/29/2021,2,8,7,6,9
10005506,10005506,07/02/2021,10,6,6,5,2
10005507,10005507,11/03/2021,8,3,9,3,4
10005508,10005508,06/10/2021,2,9,6,6,8
10005509,10005509,03/08/2021,3,10,8,5,7
10005510,10005510,10/02/2021,6,8,6,3,10
10005511,10005511,06/19/2021,7,5,7,2,3
10005512,10005512,05/04/2021,5,7,7,5,5
10005513,10005513,01/29/2021,8,4,10,3,6
10005514,10005514,07/01/2021,4,7,6,8,5
10005515,10005515,02/01/2021,8,9,10,5,7
10005516,10005516,04/26/2021,8,8,8,5,5
10005517,10005517,11/29/2021,8,3,6,5,6
10005518,10005518,08/19/2021,8,4,9,6,4
10005519,10005519,05/01/2021,1,9,5,5,8
10005520,10005520,04/06/2021,10,5,7,9,7
10005521,10005521,10/29/2021,5,1,7,10,8
10005522,10005522,03/27/2021,7,8,3,8,4
10005523,10005523,03/06/2021,1,4,7,4,2
10005524,10005524,07/11/2021,8,4,5,4,8
10005525,10005525,01/29/2021,7,10,6,5,3
10005526,10005526,01/23/2021,8,3,10,6,4
10005527,10005527,05/23/2021,6,3,6,7,2
10005528,10005528,05/23/2021,5,10,6,3,2
10005529,10005529,09/29/2021,2,9,5,8,7
10005530,10005530,05/07/2021,9,8,6,4,2
10005531,10005531,04/02/2021,9,2,5,4,3
10005532,10005532,05/03/2021,5,4,7,8,7
10005533,10005533,10/11/2021,4,3,6,4,5
10005534,10005534,08/31/2021,5,6,9,4,5
10005535,10005535,08/06/2021,5,4,10,8,2
10005536,10005536,12/19/2021,6,2,7,5,9
10005537,10005537,01/04/2021,4,8,5,4,7
10005538,10005538,05/05/2021,8,5,4,7,6
10005539,10005539,07/05/2021,7,8,8,3,5
10005540,10005540,03/09/2021,7,4,7,4,8
10005541,10005541,12/21/2021,2,3,6,2,5
10005542,10005542,04/21/2021,8,2,4,5,4
10005543,10005543,12/27/2021,7,8,7,4,6
10005544,10005544,09/04/2021,4,8,7,5,6
10005545,10005545,11/12/2021,7,6,6,2,2
10005546,10005546,07/25/2021,9,5,10,4,6
10005547,10005547,04/23/2021,5,3,9,7,5
10005548,10005548,02/08/2021,5,3,7,5,7
10005549,10005549,02/09/2021,7,2,6,10,5
10005550,10005550,02/24/2021,5,8,2,4,4
10005551,10005551,07/19/2021,7,7,2,9,3
10005552,10005552,12/06/2021,10,6,9,8,7
10005553,10005553,06/25/2021,5,9,9,3,6
10005554,10005554,08/02/2021,5,3,8,6,6
10005555,10005555,03/26/2021,8,8,10,4,8
10005556,10005556,05/24/2021,6,8,7,6,2
10005557,10005557,10/18/2021,10,4,9,6,2
10005558,10005558,10/04/2021,7,2,5,4,6
10005559,10005559,03/21/2021,5,6,3,3,6
10005560,10005560,10/31/2021,5,8,7,4,3
10005561,10005561,08/27/2021,9,9,5,3,7
10005562,10005562,06/24/2021,4,4,7,5,7
10005563,10005563,06/02/2021,10,5,5,2,6
10005564,10005564,03/28/2021,5,5,5,8,4
10005565,10005565,05/09/2021,5,4,4,6,10
10005566,10005566,11/01/2021,7,5,7,9,3
10005567,10005567,11/24/2021,6,3,10,8,10
10005568,10005568,09/17/2021,6,4,6,6,8
10005569,10005569,11/15/2021,6,10,3,5,6
10005570,10005570,05/18/2021,5,2,10,9,6
10005571,10005571,05/28/2021,3,7,6,7,7
10005572,10005572,10/30/2021,6,9,5,6,8
10005573,10005573,03/06/2021,4,4,7,9,2
10005574,10005574,08/17/2021,6,2,6,5,7
10005575,10005575,02/25/2021,9,1,9,5,1
10005576,10005576,02/03/2021,6,5,10,3,5
10005577,10005577,08/23/2021,5,9,9,6,9
10005578,10005578,06/06/2021,6,1,5,8,3
10005579,10005579,10/02/2021,5,9,8,3,4
10005580,10005580,09/18/2021,10,5,7,6,5
10005581,10005581,04/11/2021,4,2,8,6,2
10005582,10005582,04/09/2021,7,5,7,1,3
10005583,10005583,05/06/2021,7,9,8,4,7
10005584,10005584,12/17/2021,6,2,7,9,2
10005585,10005585,09/28/2021,5,8,5,6,5
10005586,10005586,01/22/2021,6,9,9,8,6
10005587,10005587,08/31/2021,8,2,10,6,5
10005588,10005588,07/08/2021,3,2,10,5,6
10005589,10005589,07/24/2021,4,4,5,8,10
10005590,10005590,01/07/2021,8,8,4,8,2
10005591,10005591,05/04/2021,6,4,9,9,7
10005592,10005592,07/30/2021,4,9,8,6,7
10005593,10005593,04/07/2021,8,8,7,6,8
10005594,10005594,06/06/2021,5,5,5,9,2
10005595,10005595,05/20/2021,5,6,3,4,7
10005596,10005596,03/16/2021,10,7,3,1,3
10005597,10005597,04/27/2021,6,5,6,4,5
10005598,10005598,11/27/2021,8,2,10,5,4
10005599,10005599,05/14/2021,5,8,1,4,5
10005600,10005600,11/16/2021,6,1,4,2,8
10005601,10005601,04/12/2021,7,6,5,5,7
10005602,10005602,01/23/2021,9,8,6,2,6
10005603,10005603,08/07/2021,4,8,7,3,4
10005604,10005604,12/27/2021,8,6,8,6,2
10005605,10005605,11/02/2021,5,6,4,8,5
10005606,10005606,12/11/2021,4,2,5,10,7
10005607,10005607,02/11/2021,5,5,5,5,9
10005608,10005608,06/24/2021,8,4,5,5,9
10005609,10005609,04/05/2021,5,9,9,6,5
10005610,10005610,07/06/2021,6,9,9,7,3
10005611,10005611,04/27/2021,8,4,8,3,4
10005612,10005612,03/28/2021,5,5,5,6,10
10005613,10005613,07/21/2021,10,8,3,4,6
10005614,10005614,05/09/2021,9,8,6,7,6
10005615,10005615,11/30/2021,5,6,7,9,7
10005616,10005616,05/03/2021,5,5,6,3,6
10005617,10005617,07/17/2021,5,1,4,9,3
10005618,10005618,09/28/2021,8,9,6,8,2
10005619,10005619,09/19/2021,6,2,10,8,7
10005620,10005620,06/30/2021,5,4,4,7,2
10005621,10005621,12/19/2021,7,3,6,2,5
10005622,10005622,10/06/2021,7,2,4,6,7
10005623,10005623,09/30/2021,4,9,6,8,5
10005624,10005624,05/02/2021,8,6,9,2,6
10005625,10005625,09/26/2021,6,2,1,6,3
10005626,10005626,07/22/2021,7,8,5,4,3
10005627,10005627,05/28/2021,6,2,6,5,6
10005628,10005628,01/31/2021,8,4,5,5,3
10005629,10005629,09/05/2021,6,10,8,2,4
10005630,10005630,03/01/2021,7,8,6,9,7
10005631,10005631,10/15/2021,7,5,6,5,8
10005632,10005632,07/29/2021,6,7,6,9,3
10005633,10005633,10/15/2021,10,9,6,3,4
10005634,10005634,04/06/2021,3,4,4,4,4
10005635,10005635,10/12/2021,10,6,5,4,4
10005636,10005636,10/13/2021,4,6,10,6,7
10005637,10005637,05/06/2021,7,6,9,4,7
10005638,10005638,05/11/2021,8,8,4,9,4
10005639,10005639,12/08/2021,7,7,4,8,8
10005640,10005640,05/13/2021,2,8,5,10,8
10005641,10005641,12/28/2021,5,6,6,2,2
10005642,10005642,10/23/2021,7,2,9,7,3
10005643,10005643,01/16/2021,8,8,7,3,4
10005644,10005644,10/06/2021,7,3,4,6,5
10005645,10005645,10/13/2021,5,9,9,6,8
10005646,10005646,04/27/2021,6,2,5,4,5
10005647,10005647,10/21/2021,9,9,9,1,1
10005648,10005648,04/29/2021,4,8,9,7,6
10005649,10005649,11/15/2021,8,9,10,6,4
10005650,10005650,10/07/2021,10,3,10,5,5
10005651,10005651,10/23/2021,5,8,7,4,6
10005652,10005652,08/07/2021,3,9,5,6,5
10005653,10005653,04/03/2021,8,6,9,7,3
10005654,10005654,05/08/2021,5,6,7,4,6
10005655,10005655,12/01/2021,2,8,7,9,5
10005656,10005656,02/03/2021,9,5,9,8,7
10005657,10005657,10/26/2021,6,5,4,3,5
10005658,10005658,02/13/2021,7,4,7,3,4
10005659,10005659,07/11/2021,4,2,9,5,7
10005660,10005660,01/10/2021,6,8,10,9,8
10005661,10005661,10/14/2021,4,2,9,3,7
10005662,10005662,08/04/2021,6,3,4,3,4
10005663,10005663,07/11/2021,8,2,9,8,8
10005664,10005664,09/28/2021,4,4,10,8,3
10005665,10005665,03/20/2021,8,8,6,4,2
10005666,10005666,09/23/2021,6,5,6,3,8
10005667,10005667,10/01/2021,6,10,5,7,7
10005668,10005668,12/06/2021,1,9,6,1,5
10005669,10005669,02/24/2021,10,8,8,2,7
10005670,10005670,02/04/2021,8,4,7,7,5
10005671,10005671,11/30/2021,8,5,9,3,7
10005672,10005672,01/01/2021,4,9,5,3,2
10005673,10005673,07/23/2021,8,7,4,6,3
10005674,10005674,04/02/2021,3,5,5,5,3
10005675,10005675,03/31/2021,8,9,8,8,8
10005676,10005676,12/11/2021,8,4,6,8,5
10005677,10005677,09/09/2021,8,3,7,5,5
10005678,10005678,08/22/2021,4,4,8,6,2
10005679,10005679,09/05/2021,5,6,5,4,5
10005680,10005680,05/17/2021,6,8,7,4,6
10005681,10005681,06/06/2021,7,6,2,4,10
10005682,10005682,11/04/2021,5,9,5,8,4
10005683,10005683,09/18/2021,8,4,7,9,2
10005684,10005684,04/02/2021,6,5,3,8,1
10005685,10005685,12/23/2021,5,4,4,9,8
10005686,10005686,09/06/2021,9,2,6,8,4
10005687,10005687,05/12/2021,7,5,5,6,4
10005688,10005688,11/25/2021,4,8,2,6,4
10005689,10005689,05/02/2021,6,8,4,8,4
10005690,10005690,09/26/2021,4,6,5,3,6
10005691,10005691,03/13/2021,10,1,7,4,4
10005692,10005692,09/17/2021,5,3,8,9,3
10005693,10005693,12/12/2021,10,2,8,6,7
10005694,10005694,06/05/2021,4,4,9,8,6
10005695,10005695,03/08/2021,7,2,6,6,6
10005696,10005696,04/29/2021,2,5,6,8,6
10005697,10005697,04/26/2021,7,9,4,6,5
10005698,10005698,04/30/2021,6,5,5,7,6
10005699,10005699,08/29/2021,8,3,10,4,5
10005700,10005700,08/19/2021,5,2,9,6,8
10005701,10005701,07/29/2021,8,6,4,1,4
10005702,10005702,07/27/2021,8,2,4,1,5
10005703,10005703,04/21/2021,6,5,4,4,5
10005704,10005704,03/09/2021,5,6,4,4,5
10005705,10005705,02/18/2021,8,3,2,10,2
10005706,10005706,05/22/2021,10,8,6,6,7
10005707,10005707,05/11/2021,6,10,7,5,5
10005708,10005708,07/19/2021,5,2,10,9,5
10005709,10005709,01/04/2021,5,4,4,7,8
10005710,10005710,11/29/2021,7,4,6,9,2
10005711,10005711,08/26/2021,8,8,2,7,2
10005712,10005712,04/23/2021,5,8,9,9,7
10005713,10005713,11/02/2021,4,8,4,3,5
10005714,10005714,12/12/2021,3,1,8,5,6
10005715,10005715,06/08/2021,8,8,10,3,7
10005716,10005716,02/09/2021,7,6,5,5,3
10005717,10005717,10/14/2021,8,9,10,8,4
10005718,10005718,03/01/2021,8,4,6,6,8
10005719,10005719,08/05/2021,4,6,7,5,3
10005720,10005720,06/06/2021,4,10,6,6,7
10005721,10005721,06/08/2021,6,6,8,3,7
10005722,10005722,03/03/2021,8,4,5,1,3
10005723,10005723,05/02/2021,4,9,10,1,9
10005724,10005724,02/14/2021,5,8,6,9,4
10005725,10005725,04/10/2021,4,2,9,4,2
10005726,10005726,11/24/2021,2,8,6,8,8
10005727,10005727,08/26/2021,7,8,10,5,5
10005728,10005728,07/07/2021,5,1,6,4,5
10005729,10005729,05/24/2021,6,6,5,4,5
10005730,10005730,09/18/2021,4,4,5,9,2
10005731,10005731,11/18/2021,9,4,5,6,7
10005732,10005732,12/27/2021,3,4,9,4,4
10005733,10005733,04/11/2021,8,9,7,9,4
10005734,10005734,03/01/2021,4,7,9,4,3
10005735,10005735,03/25/2021,7,4,6,10,6
10005736,10005736,05/29/2021,8,3,6,5,4
10005737,10005737,09/01/2021,5,9,7,8,5
10005738,10005738,02/13/2021,6,4,9,3,3
10005739,10005739,11/24/2021,6,2,7,5,6
10005740,10005740,12/31/2021,6,2,6,5,4
10005741,10005741,11/21/2021,5,4,9,3,5
10005742,10005742,08/05/2021,7,7,7,5,5
10005743,10005743,12/08/2021,3,4,4,6,7
10005744,10005744,05/20/2021,10,6,7,5,8
10005745,10005745,11/12/2021,4,2,6,3,5
10005746,10005746,09/03/2021,10,4,10,3,6
10005747,10005747,11/29/2021,4,8,4,6,7
10005748,10005748,09/06/2021,3,6,6,9,6
10005749,10005749,07/30/2021,5,6,10,5,5
10005750,10005750,08/22/2021,8,2,4,6,7
10005751,10005751,12/31/2021,5,10,4,5,4
10005752,10005752,02/28/2021,2,9,9,5,4
10005753,10005753,05/31/2021,3,4,2,5,5
10005754,10005754,10/21/2021,8,8,5,5,3
10005755,10005755,11/13/2021,10,2,4,8,3
10005756,10005756,10/12/2021,2,1,7,5,5
10005757,10005757,09/17/2021,4,5,9,4,8
10005758,10005758,08/23/2021,5,3,10,7,9
10005759,10005759,09/10/2021,4,2,6,4,6
10005760,10005760,12/06/2021,3,5,7,5,7
10005761,10005761,12/18/2021,6,8,8,5,6
10005762,10005762,07/29/2021,4,6,10,6,4
10005763,10005763,06/04/2021,4,8,5,4,8
10005764,10005764,01/26/2021,4,3,8,8,6
10005765,10005765,10/13/2021,3,7,4,6,6
10005766,10005766,08/08/2021,6,8,10,7,8
10005767,10005767,06/30/2021,10,2,5,4,7
10005768,10005768,02/07/2021,8,2,9,9,7
10005769,10005769,08/30/2021,2,8,8,6,2
10005770,10005770,09/15/2021,4,9,8,5,4
10005771,10005771,01/08/2021,5,8,6,8,3
10005772,10005772,02/05/2021,1,4,3,4,4
10005773,10005773,09/02/2021,7,4,7,7,8
10005774,10005774,06/14/2021,9,7,5,6,5
10005775,10005775,12/16/2021,8,3,10,5,5
10005776,10005776,04/18/2021,4,3,9,2,6
10005777,10005777,05/04/2021,7,2,6,4,6
10005778,10005778,01/26/2021,7,1,6,4,4
10005779,10005779,02/08/2021,6,8,10,6,6
10005780,10005780,03/01/2021,6,9,4,5,2
10005781,10005781,07/02/2021,7,4,6,5,4
10005782,10005782,05/06/2021,4,8,6,4,6
10005783,10005783,07/02/2021,7,6,7,10,4
10005784,10005784,10/14/2021,4,2,6,4,4
10005785,10005785,11/30/2021,4,4,3,3,6
10005786,10005786,06/17/2021,8,3,9,6,1
10005787,10005787,12/14/2021,7,9,7,9,8
10005788,10005788,07/21/2021,9,9,7,5,4
10005789,10005789,08/13/2021,4,6,10,6,5
10005790,10005790,08/10/2021,4,8,10,4,6
10005791,10005791,12/10/2021,8,9,4,7,4
10005792,10005792,03/15/2021,8,2,7,3,3
10005793,10005793,02/14/2021,5,4,6,2,4
10005794,10005794,01/04/2021,6,6,5,9,4
10005795,10005795,04/04/2021,8,4,9,8,3
10005796,10005796,04/25/2021,3,9,6,7,3
10005797,10005797,01/03/2021,3,2,4,5,5
10005798,10005798,08/28/2021,4,9,3,3,8
10005799,10005799,08/15/2021,4,7,5,3,7
10005800,10005800,09/26/2021,8,2,8,8,2
10005801,10005801,06/29/2021,6,2,10,4,9
10005802,10005802,03/15/2021,8,2,8,5,5
10005803,10005803,11/05/2021,7,8,7,5,7
10005804,10005804,09/25/2021,3,2,5,6,3
10005805,10005805,05/28/2021,10,8,4,8,2
10005806,10005806,07/29/2021,9,8,4,9,9
10005807,10005807,05/21/2021,6,6,6,9,8
10005808,10005808,03/08/2021,7,9,5,9,6
10005809,10005809,03/19/2021,9,3,2,5,5
10005810,10005810,03/23/2021,5,10,9,6,10
10005811,10005811,08/17/2021,5,3,5,3,6
10005812,10005812,10/14/2021,10,1,8,5,7
10005813,10005813,04/24/2021,7,10,9,8,4
10005814,10005814,06/06/2021,10,3,5,8,4
10005815,10005815,10/27/2021,8,3,4,2,2
10005816,10005816,05/21/2021,2,3,7,6,4
10005817,10005817,02/01/2021,5,10,10,2,6
10005818,10005818,12/25/2021,5,5,10,8,8
10005819,10005819,04/25/2021,10,6,7,5,3
10005820,10005820,08/13/2021,7,3,5,4,3
10005821,10005821,02/11/2021,5,8,6,4,4
10005822,10005822,12/08/2021,8,9,5,6,4
10005823,10005823,07/27/2021,8,5,4,6,7
10005824,10005824,02/01/2021,7,2,7,7,6
10005825,10005825,03/09/2021,6,5,5,6,4
10005826,10005826,07/23/2021,3,4,5,5,2
10005827,10005827,03/30/2021,6,7,6,5,5
10005828,10005828,12/29/2021,4,6,6,5,2
10005829,10005829,09/25/2021,4,6,8,4,6
10005830,10005830,12/16/2021,7,6,6,6,3
10005831,10005831,02/09/2021,1,4,6,4,6
10005832,10005832,04/29/2021,5,9,9,5,4
10005833,10005833,05/03/2021,7,6,7,3,5
10005834,10005834,06/16/2021,5,6,10,6,7
10005835,10005835,08/24/2021,10,9,8,5,5
10005836,10005836,01/31/2021,6,2,7,9,2
10005837,10005837,08/24/2021,8,8,7,1,4
10005838,10005838,02/01/2021,8,7,10,4,8
10005839,10005839,07/03/2021,6,2,9,3,4
10005840,10005840,07/22/2021,4,7,6,4,8
10005841,10005841,10/18/2021,10,6,9,7,6
10005842,10005842,12/09/2021,7,4,10,3,8
10005843,10005843,03/20/2021,2,1,5,4,6
10005844,10005844,05/01/2021,4,7,7,5,4
10005845,10005845,03/09/2021,6,8,9,5,6
10005846,10005846,08/19/2021,6,8,4,6,3
10005847,10005847,04/26/2021,6,6,2,5,9
10005848,10005848,12/21/2021,3,8,9,4,2
10005849,10005849,01/28/2021,4,5,2,5,6
10005850,10005850,01/24/2021,4,3,2,3,6
10005851,10005851,06/10/2021,5,8,6,3,7
10005852,10005852,06/14/2021,4,6,9,5,4
10005853,10005853,09/26/2021,6,4,10,8,3
10005854,10005854,08/28/2021,3,9,8,4,2
10005855,10005855,04/07/2021,5,2,5,8,7
10005856,10005856,04/22/2021,8,4,2,10,4
10005857,10005857,10/24/2021,8,8,10,2,4
10005858,10005858,02/14/2021,5,4,7,5,6
10005859,10005859,12/08/2021,3,9,8,1,6
10005860,10005860,08/02/2021,10,5,4,7,5
10005861,10005861,03/02/2021,6,3,9,4,2
10005862,10005862,12/23/2021,8,1,6,8,4
10005863,10005863,07/18/2021,7,4,5,5,5
10005864,10005864,09/27/2021,8,4,1,8,4
10005865,10005865,04/12/2021,7,4,6,5,5
10005866,10005866,12/09/2021,3,8,8,4,5
10005867,10005867,06/21/2021,3,6,6,9,8
10005868,10005868,09/05/2021,5,4,8,7,5
10005869,10005869,04/02/2021,10,4,4,10,1
10005870,10005870,09/28/2021,10,6,6,5,7
10005871,10005871,11/15/2021,1,3,6,5,2
10005872,10005872,02/09/2021,8,1,6,5,3
10005873,10005873,04/20/2021,4,8,5,9,4
10005874,10005874,03/09/2021,7,2,9,6,9
10005875,10005875,09/24/2021,4,5,7,6,8
10005876,10005876,07/05/2021,4,2,8,3,7
10005877,10005877,09/24/2021,7,7,5,4,6
10005878,10005878,10/19/2021,6,8,8,5,6
10005879,10005879,01/08/2021,3,9,10,3,7
10005880,10005880,10/03/2021,8,2,8,8,4
10005881,10005881,06/16/2021,3,2,7,8,7
10005882,10005882,03/16/2021,9,8,4,7,7
10005883,10005883,09/23/2021,9,3,6,8,6
10005884,10005884,05/30/2021,10,3,8,9,5
10005885,10005885,08/21/2021,7,8,6,3,4
10005886,10005886,10/16/2021,4,2,5,7,3
10005887,10005887,12/24/2021,6,6,10,9,3
10005888,10005888,01/04/2021,1,3,6,5,2
10005889,10005889,08/08/2021,3,9,9,4,6
10005890,10005890,02/11/2021,7,8,8,9,6
10005891,10005891,06/30/2021,7,7,5,9,3
10005892,10005892,01/18/2021,4,6,6,7,8
10005893,10005893,12/31/2021,8,8,10,5,8
10005894,10005894,03/12/2021,4,4,6,9,3
10005895,10005895,08/05/2021,5,6,6,4,3
10005896,10005896,05/08/2021,7,4,6,7,5
10005897,10005897,01/26/2021,3,4,6,9,5
10005898,10005898,07/29/2021,8,7,8,5,7
10005899,10005899,06/23/2021,7,2,5,3,9
10005900,10005900,02/21/2021,3,3,6,4,7
10005901,10005901,07/16/2021,10,9,6,4,6
10005902,10005902,09/11/2021,8,4,8,4,6
10005903,10005903,04/11/2021,6,2,4,10,3
10005904,10005904,02/14/2021,8,8,8,3,6
10005905,10005905,04/16/2021,4,4,7,5,7
10005906,10005906,04/28/2021,8,6,8,8,6
10005907,10005907,07/27/2021,10,1,3,7,4
10005908,10005908,02/11/2021,6,8,6,6,1
10005909,10005909,01/03/2021,6,9,4,10,6
10005910,10005910,12/13/2021,1,6,7,2,8
10005911,10005911,12/12/2021,10,6,6,4,8
10005912,10005912,04/08/2021,7,6,7,6,1
10005913,10005913,09/12/2021,7,2,9,1,7
10005914,10005914,08/08/2021,7,5,4,5,7
10005915,10005915,03/19/2021,7,8,5,6,2
10005916,10005916,06/11/2021,8,5,1,9,7
10005917,10005917,02/10/2021,6,7,6,5,5
10005918,10005918,07/13/2021,6,2,4,9,2
10005919,10005919,05/03/2021,4,8,9,6,4
10005920,10005920,05/20/2021,7,6,9,6,2
10005921,10005921,03/19/2021,5,6,9,3,5
10005922,10005922,04/20/2021,6,4,9,9,9
10005923,10005923,09/08/2021,3,4,6,4,10
10005924,10005924,01/08/2021,5,3,6,6,5
10005925,10005925,03/22/2021,8,2,6,5,4
10005926,10005926,02/16/2021,5,10,10,5,7
10005927,10005927,12/11/2021,8,9,4,3,6
10005928,10005928,08/08/2021,6,8,2,2,8
10005929,10005929,03/30/2021,1,5,7,5,7
10005930,10005930,01/25/2021,8,3,3,5,5
10005931,10005931,07/09/2021,7,4,3,5,1
10005932,10005932,06/20/2021,3,4,5,2,5
10005933,10005933,05/24/2021,5,2,9,8,4
10005934,10005934,02/27/2021,5,8,9,9,4
10005935,10005935,06/28/2021,3,8,5,6,6
10005936,10005936,11/18/2021,8,8,9,4,7
10005937,10005937,07/31/2021,3,8,9,10,7
10005938,10005938,11/11/2021,6,4,7,5,5
10005939,10005939,12/26/2021,4,8,4,6,6
10005940,10005940,10/17/2021,4,2,7,3,9
10005941,10005941,02/07/2021,5,10,6,8,5
10005942,10005942,09/18/2021,3,8,4,6,4
10005943,10005943,01/18/2021,8,9,1,8,4
10005944,10005944,02/17/2021,2,4,9,1,7
10005945,10005945,09/07/2021,6,2,7,6,6
10005946,10005946,09/21/2021,7,10,6,9,7
10005947,10005947,08/13/2021,4,5,8,6,4
10005948,10005948,05/15/2021,4,8,6,8,10
10005949,10005949,10/26/2021,5,2,5,9,8
10005950,10005950,02/01/2021,8,9,6,7,6
10005951,10005951,04/12/2021,6,2,4,4,7
10005952,10005952,03/13/2021,9,2,10,1,5
10005953,10005953,03/06/2021,6,6,6,4,7
10005954,10005954,03/19/2021,10,8,3,5,7
10005955,10005955,09/18/2021,7,6,5,6,2
10005956,10005956,10/25/2021,6,2,6,5,6
10005957,10005957,04/28/2021,8,6,8,5,2
10005958,10005958,10/05/2021,3,4,6,5,7
10005959,10005959,07/09/2021,4,9,5,5,3
10005960,10005960,09/23/2021,6,5,8,8,7
10005961,10005961,09/04/2021,7,2,7,6,3
10005962,10005962,04/07/2021,5,4,6,10,7
10005963,10005963,01/25/2021,6,6,8,8,4
10005964,10005964,01/08/2021,10,7,5,2,4
10005965,10005965,09/06/2021,6,6,9,4,2
10005966,10005966,07/18/2021,6,2,8,6,2
10005967,10005967,04/21/2021,7,8,7,4,3
10005968,10005968,07/25/2021,7,2,4,9,5
10005969,10005969,07/30/2021,4,5,5,4,6
10005970,10005970,03/29/2021,7,6,5,9,5
10005971,10005971,10/28/2021,10,4,6,4,8
10005972,10005972,03/21/2021,3,8,4,7,2
10005973,10005973,06/14/2021,6,5,6,9,3
10005974,10005974,11/06/2021,5,3,1,7,6
10005975,10005975,01/28/2021,8,3,5,4,8
10005976,10005976,01/24/2021,3,4,9,4,3
10005977,10005977,05/14/2021,5,6,7,8,2
10005978,10005978,05/07/2021,3,2,5,6,4
10005979,10005979,11/25/2021,3,6,7,8,6
10005980,10005980,03/06/2021,8,4,5,3,6
10005981,10005981,04/25/2021,5,2,9,9,7
10005982,10005982,03/18/2021,4,7,5,6,5
10005983,10005983,10/01/2021,9,9,5,7,6
10005984,10005984,06/10/2021,5,5,6,7,3
10005985,10005985,05/26/2021,7,4,5,4,7
10005986,10005986,02/15/2021,5,9,2,5,5
10005987,10005987,11/18/2021,5,2,6,7,2
10005988,10005988,11/15/2021,10,6,7,8,3
10005989,10005989,08/24/2021,3,9,5,9,6
10005990,10005990,05/07/2021,6,6,10,8,6
10005991,10005991,02/17/2021,6,7,5,3,4
10005992,10005992,10/30/2021,3,6,6,4,5
10005993,10005993,08/20/2021,3,2,9,3,5
10005994,10005994,07/26/2021,8,8,6,9,7
10005995,10005995,01/29/2021,8,6,7,4,8
10005996,10005996,01/15/2021,4,4,8,4,7
10005997,10005997,03/26/2021,6,5,5,6,2
10005998,10005998,09/17/2021,8,3,6,2,10
10005999,10005999,03/15/2021,3,8,8,5,7
10006000,10006000,03/17/2021,5,3,10,1,8
10006001,10006001,06/19/2021,10,5,3,4,8
10006002,10006002,06/21/2021,9,8,5,7,6
10006003,10006003,03/08/2021,6,4,6,4,7
10006004,10006004,01/03/2021,8,7,9,6,4
10006005,10006005,04/12/2021,8,2,7,1,8
10006006,10006006,02/25/2021,7,2,4,8,3
10006007,10006007,03/27/2021,2,7,9,5,10
10006008,10006008,07/12/2021,6,6,4,9,4
10006009,10006009,12/19/2021,6,4,7,9,5
